Author,BSB Catalog,By,Creation,Digital Object Identifier,Extent,Height,Identifier,Label,Language,Location,Object Type,Preferred title of work,Thumbnail,Title,Width
,<a href='https://opacplus.bsb-muenchen.de/title/BV040196709'>https://opacplus.bsb-muenchen.de/title/BV040196709</a>,von Bruder Engelhart in Eberach geschrieben,"Eberach, 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00088357-3'>urn:nbn:de:bvb:12-bsb00088357-3</a>,71 Bl. - Pergament,23.004194644252127,BSB-Hss Cgm 172,"Sammlung geistlicher Lehren, Legenden und Sprüche, früher dem Bruder Engelhart in Eberach zugeschrieben - BSB Cgm 172","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 172",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00088357_00003/full/280,/0/default.jpg","Sammlung geistlicher Lehren, Legenden und Sprüche, früher dem Bruder Engelhart in Eberach zugeschrieben - BSB Cgm 172",15.5702
,<a href='https://opacplus.bsb-muenchen.de/title/BV040196703'>https://opacplus.bsb-muenchen.de/title/BV040196703</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00094615-1'>urn:nbn:de:bvb:12-bsb00094615-1</a>,164 Bl. - Pergament,15.8694274485797,BSB-Hss Cgm 163,"Das Vaterunser, ausgelegt nach drei Weisen, auf die es kann gesprochen werden, und verglichen mit 7 Zellen - BSB Cgm 163","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 163",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00094615_00003/full/280,/0/default.jpg","Das Vaterunser, ausgelegt nach drei Weisen, auf die es kann gesprochen werden, und verglichen mit 7 Zellen - BSB Cgm 163",10.291233333333338
,<a href='https://opacplus.bsb-muenchen.de/title/BV040215555'>https://opacplus.bsb-muenchen.de/title/BV040215555</a>,,"[S.l.], 14. Jh. (?)",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00103851-7'>urn:nbn:de:bvb:12-bsb00103851-7</a>,"85, 78 Bl. - Papier",15.844216809765596,BSB-Hss Cod.hebr. 327(2,"Salomo ibn Gabirol, Mivḥar ha-peninim - BSB Cod.hebr. 327(2",Hebrew,"München, Bayerische Staatsbibliothek -- Cod.hebr. 327(2",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00103851_00003/full/280,/0/default.jpg",מבחר הפנינם,10.896600000000005
,<a href='https://opacplus.bsb-muenchen.de/title/BV040215664'>https://opacplus.bsb-muenchen.de/title/BV040215664</a>,,"[S.l.], 14. - 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00107055-7'>urn:nbn:de:bvb:12-bsb00107055-7</a>,102 Bl. - Pergament,,BSB-Hss Cod.hebr. 383,"AT Propheten, Fragmente, Jes 13,21 - Ez 35 und weitere Fragmente aus Ezechiel - BSB Cod.hebr. 383",Hebrew,"München, Bayerische Staatsbibliothek -- Cod.hebr. 383#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00107055_00003/full/280,/0/default.jpg","AT Propheten, Fragmente, Jes 13,21 - Ez 35 und weitere Fragmente aus Ezechiel - BSB Cod.hebr. 383",
,<a href='https://opacplus.bsb-muenchen.de/title/BV040215631'>https://opacplus.bsb-muenchen.de/title/BV040215631</a>,,"[Italien]?, 14. Jh. ?",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00103858-4'>urn:nbn:de:bvb:12-bsb00103858-4</a>,288 Bl. - Pergament,13.782498062598249,BSB-Hss Cod.hebr. 359,Pentateuch mit Rand-Masora - BSB Cod.hebr. 359,Hebrew,"München, Bayerische Staatsbibliothek -- Cod.hebr. 359",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00103858_00003/full/280,/0/default.jpg",תורה,10.481733333333336
,<a href='https://opacplus.bsb-muenchen.de/title/BV040215662'>https://opacplus.bsb-muenchen.de/title/BV040215662</a>,,"[Deutschland], 14. - 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00103861-2'>urn:nbn:de:bvb:12-bsb00103861-2</a>,101 Bl. - Pergament,16.517806778707982,BSB-Hss Cod.hebr. 381,Gebetbuch - BSB Cod.hebr. 381,Hebrew,"München, Bayerische Staatsbibliothek -- Cod.hebr. 381#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00103861_00003/full/280,/0/default.jpg",Gebetbuch - BSB Cod.hebr. 381,11.184466666666667
,<a href='https://opacplus.bsb-muenchen.de/title/BV040215469'>https://opacplus.bsb-muenchen.de/title/BV040215469</a>,,"[S.l.], 14. - 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00103811-6'>urn:nbn:de:bvb:12-bsb00103811-6</a>,183 Bl. - Papier,14.834310900673401,BSB-Hss Cod.hebr. 228,Ungeordnete Bemerkungen zu Moreh - BSB Cod.hebr. 228,Hebrew,"München, Bayerische Staatsbibliothek -- Cod.hebr. 228",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00103811_00003/full/280,/0/default.jpg",Ungeordnete Bemerkungen zu Moreh - BSB Cod.hebr. 228,10.3632
,<a href='https://opacplus.bsb-muenchen.de/title/BV040215528'>https://opacplus.bsb-muenchen.de/title/BV040215528</a>,,"[S.l.], 14. - 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00103828-9'>urn:nbn:de:bvb:12-bsb00103828-9</a>,91 Bl. - Papier,16.28992143254275,BSB-Hss Cod.hebr. 292,"Avicenna, Ha-sefer ha-ḥamishi me-ha-Ḳanon nim ha-śar Ibn Sini - BSB Cod.hebr. 292",Hebrew,"München, Bayerische Staatsbibliothek -- Cod.hebr. 292",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00103828_00003/full/280,/0/default.jpg",הספר החמישי מהקאנון מן השר אבן סיני,11.4808
,<a href='https://opacplus.bsb-muenchen.de/title/BV040215457'>https://opacplus.bsb-muenchen.de/title/BV040215457</a>,,"[S.l.], 14. - 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00103804-7'>urn:nbn:de:bvb:12-bsb00103804-7</a>,222 Bl. - Papier und Pergament,13.799919747929694,BSB-Hss Cod.hebr. 210,"Maimonides, Perushe ha-Mishneh - BSB Cod.hebr. 210",Hebrew,"München, Bayerische Staatsbibliothek -- Cod.hebr. 210",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00103804_00003/full/280,/0/default.jpg",פירושי המשנה,9.635066666666665
,<a href='https://opacplus.bsb-muenchen.de/title/BV021517613'>https://opacplus.bsb-muenchen.de/title/BV021517613</a>,,"[S.l.], 1. Hälfte 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00092595-3'>urn:nbn:de:bvb:12-bsb00092595-3</a>,165 Bl. - Papier,24.531142105388025,BSB-Hss Clm 14521,Quaestionen zu verschiedenen Werken des Aristoteles - BSB Clm 14521,Latin,"München, Bayerische Staatsbibliothek -- Clm 14521",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00092595_00003/full/280,/0/default.jpg",Quaestionen zu verschiedenen Werken des Aristoteles - BSB Clm 14521,16.687799999999992
,<a href='https://opacplus.bsb-muenchen.de/title/BV035707641'>https://opacplus.bsb-muenchen.de/title/BV035707641</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00044648-9'>urn:nbn:de:bvb:12-bsb00044648-9</a>,568 S. - Papier,30.058149661476357,BSB-Hss Cod.graec. 380,"Scholium in Canon. VI. concilii primi Nicaeni, ubi dicit, plurimorum vota valeant. Et in can. XIX. Concilii Antiocheni, ubi ait, plurimorum sententia valeat [u.a.] - BSB Cod.graec. 380","Greek, Ancient (to 1453)","München, Bayerische Staatsbibliothek -- Cod.graec. 380#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00044648_00003/full/280,/0/default.jpg","Scholium in Canon. VI. concilii primi Nicaeni, ubi dicit, plurimorum vota valeant. Et in can. XIX. Concilii Antiocheni, ubi ait, plurimorum sententia valeat [u.a.] - BSB Cod.graec. 380",22.191133333333337
"<span>Basileios II., Byzantinisches Reich, Kaiser -- (GND: <a href='http://d-nb.info/gnd/120911450/'>120911450</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037442802'>https://opacplus.bsb-muenchen.de/title/BV037442802</a>,Quem conscripsit Constantinus imperatoris romani filius,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00086425-2'>urn:nbn:de:bvb:12-bsb00086425-2</a>,158 Bl. - Papier,28.22474172144382,BSB-Hss Cod.graec. 452,"Basileios II., Byzantinisches Reich, Kaiser: Liber tacticus - Quomodo debent terra marique pugnantes bellum gerere - De apparatu armorum - BSB Cod.graec. 452","Greek, Ancient (to 1453)","München, Bayerische Staatsbibliothek -- Cod.graec. 452#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00086425_00003/full/280,/0/default.jpg",Liber tacticus - Quomodo debent terra marique pugnantes bellum gerere - De apparatu armorum - BSB Cod.graec. 452,19.4056
,<a href='https://opacplus.bsb-muenchen.de/title/BV037453103'>https://opacplus.bsb-muenchen.de/title/BV037453103</a>,,"[S.l.] Nordfrankreich, 14. und 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00090321-8'>urn:nbn:de:bvb:12-bsb00090321-8</a>,149 Bl. - Pergament,33.345174327777784,BSB-Hss Clm 10170,Liber capitularius - BSB Clm 10170,Latin,"München, Bayerische Staatsbibliothek -- Clm 10170#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00090321_00003/full/280,/0/default.jpg",Liber capitularius - BSB Clm 10170,23.495
,<a href='https://opacplus.bsb-muenchen.de/title/BV036510773'>https://opacplus.bsb-muenchen.de/title/BV036510773</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00050130-0'>urn:nbn:de:bvb:12-bsb00050130-0</a>,171 Bl. - Papier,19.425808427905256,BSB-Hss Cod.graec. 334,"Sammelhandschrift, darunter Sophokles, Hesiodus, Dionysius Periegeta, Theocritus [u.a.] - BSB Cod.graec. 334","Greek, Ancient (to 1453)","München, Bayerische Staatsbibliothek -- Cod.graec. 334#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00050130_00003/full/280,/0/default.jpg","Sammelhandschrift, darunter Sophokles, Hesiodus, Dionysius Periegeta, Theocritus [u.a.] - BSB Cod.graec. 334",13.326533333333334
,<a href='https://opacplus.bsb-muenchen.de/title/BV035332324'>https://opacplus.bsb-muenchen.de/title/BV035332324</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00036232-6'>urn:nbn:de:bvb:12-bsb00036232-6</a>,152 Bl. - Pergament,19.97680462279604,BSB-Hss Clm 2951 a,Sermones varii. Epistulae - BSB Clm 2951 a,Latin,"München, Bayerische Staatsbibliothek -- Clm 2951 a#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00036232_00003/full/280,/0/default.jpg",Sermones varii. Epistulae - BSB Clm 2951 a,13.538200000000002
,<a href='https://opacplus.bsb-muenchen.de/title/BV040215497'>https://opacplus.bsb-muenchen.de/title/BV040215497</a>,,"[s.l.], 14. - 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00103821-1'>urn:nbn:de:bvb:12-bsb00103821-1</a>,201 Bl. - Baumw.,16.24527531819456,BSB-Hss Cod.hebr. 258,Novellen oder Kommentar über Kidduschin - BSB Cod.hebr. 258,Hebrew,"München, Bayerische Staatsbibliothek -- Cod.hebr. 258",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00103821_00003/full/280,/0/default.jpg",Novellen oder Kommentar über Kidduschin - BSB Cod.hebr. 258,10.100733333333336
,<a href='https://opacplus.bsb-muenchen.de/title/BV037461719'>https://opacplus.bsb-muenchen.de/title/BV037461719</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00108562-7'>urn:nbn:de:bvb:12-bsb00108562-7</a>,2 beschnittene Doppelblätter,30.423002399999994,BSB-Hss Clm 29308(45,Sequentiar und Tropar (Fragment) - BSB Clm 29308(45,Latin,"München, Bayerische Staatsbibliothek -- Clm 29308(45",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00108562_00003/full/280,/0/default.jpg",Sequentiar und Tropar (Fragment) - BSB Clm 29308(45,24.002999999999997
,<a href='https://opacplus.bsb-muenchen.de/title/BV022466452'>https://opacplus.bsb-muenchen.de/title/BV022466452</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00011837-9'>urn:nbn:de:bvb:12-bsb00011837-9</a>,Pergament (auf Papier aufgezogen),71.20715846646793,BSB-Hss Clm 30035,Reliquienverzeichnis mit Federzeichnungen - BSB Clm 30035,Latin,"München, Bayerische Staatsbibliothek -- Clm 30035",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00011837_00003/full/280,/0/default.jpg",Reliquienverzeichnis mit Federzeichnungen - BSB Clm 30035,13.030199999999999
,<a href='https://opacplus.bsb-muenchen.de/title/BV036494318'>https://opacplus.bsb-muenchen.de/title/BV036494318</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00049481-5'>urn:nbn:de:bvb:12-bsb00049481-5</a>,202 Bl. - Pergament,14.992298504839956,BSB-Hss Cgm 101,Gebetbuch für Nonnen - BSB Cgm 101,German,"München, Bayerische Staatsbibliothek -- Cgm 101#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00049481_00003/full/280,/0/default.jpg",Gebetbuch für Nonnen - BSB Cgm 101,10.210800000000003
"<span>Nicolaus, de Asculo -- (GND: <a href='http://d-nb.info/gnd/102553637/'>102553637</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037454296'>https://opacplus.bsb-muenchen.de/title/BV037454296</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00079192-0'>urn:nbn:de:bvb:12-bsb00079192-0</a>,225 Bl. - Pergament,36.200055402951115,BSB-Hss Clm 13580,"Nicolaus, de Asculo: Nicolai Esculani ordinis fratrum praedicatorum sermones de tempore - BSB Clm 13580",Latin,"München, Bayerische Staatsbibliothek -- Clm 13580#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00079192_00003/full/280,/0/default.jpg",Nicolai Esculani ordinis fratrum praedicatorum sermones de tempore - BSB Clm 13580,24.764999999999997
"<span>Albertus, Magnus -- (GND: <a href='http://d-nb.info/gnd/118637649/'>118637649</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037460575'>https://opacplus.bsb-muenchen.de/title/BV037460575</a>,,"Kaisheim (?), 1. Hälfte 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00107148-3'>urn:nbn:de:bvb:12-bsb00107148-3</a>,117 Bl. - Pergament,33.379818218503026,BSB-Hss Clm 28198,"Albertus, Magnus: Expositio in Danielem prophetam - BSB Clm 28198",Latin,"München, Bayerische Staatsbibliothek -- Clm 28198",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00107148_00003/full/280,/0/default.jpg",Expositio in Danielem prophetam - BSB Clm 28198,23.224066666666662
"<span>Dionysius, Areopagita -- (GND: <a href='http://d-nb.info/gnd/118679694/'>118679694</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037264704'>https://opacplus.bsb-muenchen.de/title/BV037264704</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00060087-3'>urn:nbn:de:bvb:12-bsb00060087-3</a>,96 Bl. - Pergament,23.685365319989785,BSB-Hss Clm 380,"Dionysius, Areopagita: Dionysii Areopagitae liber de coelesti hierarchia cap. XI - XV, de ecclesiastica hierarchia ... [u.a.] - BSB Clm 380",Latin,"München, Bayerische Staatsbibliothek -- Clm 380#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00060087_00003/full/280,/0/default.jpg","Dionysii Areopagitae liber de coelesti hierarchia cap. XI - XV, de ecclesiastica hierarchia ... [u.a.] - BSB Clm 380",16.6878
"<span>Cato, Marcus Porcius, Censorius -- (GND: <a href='http://d-nb.info/gnd/118519697/'>118519697</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037447154'>https://opacplus.bsb-muenchen.de/title/BV037447154</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00092128-6'>urn:nbn:de:bvb:12-bsb00092128-6</a>,98 Bl. - Pergament,23.419674225457015,BSB-Hss Clm 391,"Cato, Marcus Porcius, Censorius: Ethica Catonis cum amplo commento - BSB Clm 391",Latin,"München, Bayerische Staatsbibliothek -- Clm 391#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00092128_00003/full/280,/0/default.jpg",Ethica Catonis cum amplo commento - BSB Clm 391,16.704733333333333
"<span>Duns Scotus, Johannes -- (GND: <a href='http://d-nb.info/gnd/118528165/'>118528165</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037452444'>https://opacplus.bsb-muenchen.de/title/BV037452444</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00083909-4'>urn:nbn:de:bvb:12-bsb00083909-4</a>,103 Bl. - Pergament,31.897379726348632,BSB-Hss Clm 8717,"Duns Scotus, Johannes: Frater Johannes Duns Scotus de ordine fratrum minorum in librum II Sententiarum - BSB Clm 8717",Latin,"München, Bayerische Staatsbibliothek -- Clm 8717#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00083909_00003/full/280,/0/default.jpg",Frater Johannes Duns Scotus de ordine fratrum minorum in librum II Sententiarum - BSB Clm 8717,22.99546666666667
"<span>Sextus, Empiricus -- (GND: <a href='http://d-nb.info/gnd/118764853/'>118764853</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037442791'>https://opacplus.bsb-muenchen.de/title/BV037442791</a>,,"[S.l.], 14. und 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00085709-8'>urn:nbn:de:bvb:12-bsb00085709-8</a>,83 Bl. - Papier,29.420333851659635,BSB-Hss Cod.graec. 439,"Sextus, Empiricus: Sunt Sexti Empirici libri III, praemisso cuilibet libro capitulario, in eius operibus editi - BSB Cod.graec. 439",Greek,"München, Bayerische Staatsbibliothek -- Cod.graec. 439",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00085709_00003/full/280,/0/default.jpg","Sunt Sexti Empirici libri III, praemisso cuilibet libro capitulario, in eius operibus editi - BSB Cod.graec. 439",21.926549999999995
"<span>Sextus, Empiricus -- (GND: <a href='http://d-nb.info/gnd/118764853/'>118764853</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037442791'>https://opacplus.bsb-muenchen.de/title/BV037442791</a>,,"[S.l.], 14. und 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00091701-3'>urn:nbn:de:bvb:12-bsb00091701-3</a>,83 Bl. - Papier,19.910789066666666,BSB-Hss Cod.graec. 439,"Sextus, Empiricus: Sunt Sexti Empirici libri III, praemisso cuilibet libro capitulario, in eius operibus editi - BSB Cod.graec. 439",Greek,"München, Bayerische Staatsbibliothek -- Cod.graec. 439#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00091701_00003/full/280,/0/default.jpg","Sunt Sexti Empirici libri III, praemisso cuilibet libro capitulario, in eius operibus editi - BSB Cod.graec. 439",13.9954
,<a href='https://opacplus.bsb-muenchen.de/title/BV035492497'>https://opacplus.bsb-muenchen.de/title/BV035492497</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00044655-8'>urn:nbn:de:bvb:12-bsb00044655-8</a>,439 Bl. - Papier,38.666057142857156,BSB-Hss Cod.graec. 455,"Theophylacti Bulgariae archiepiscopi interpretatio in epistolas omnes D. Pauli, excepta ad Thessalonicenses altera, et ad Philemonem. Sancta et magna secunda, sancti patris nostri Ioannis Chrysostomi archiepiscopi C.P. sermo in arefactam ficum - BSB Cod.graec. 455","Greek, Ancient (to 1453)","München, Bayerische Staatsbibliothek -- Cod.graec. 455",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00044655_00003/full/280,/0/default.jpg","Theophylacti Bulgariae archiepiscopi interpretatio in epistolas omnes D. Pauli, excepta ad Thessalonicenses altera, et ad Philemonem. Sancta et magna secunda, sancti patris nostri Ioannis Chrysostomi archiepiscopi C.P. sermo in arefactam ficum - BSB Cod.graec. 455",27.170742857142855
,<a href='https://opacplus.bsb-muenchen.de/title/BV037454361'>https://opacplus.bsb-muenchen.de/title/BV037454361</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00104058-8'>urn:nbn:de:bvb:12-bsb00104058-8</a>,275 Bl. - Papier und Pergament,14.546094971413522,BSB-Hss Clm 14827,Dominicani cuiusdam expositio psalmi L. - BSB Clm 14827,Latin,"München, Bayerische Staatsbibliothek -- Clm 14827#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00104058_00003/full/280,/0/default.jpg",Dominicani cuiusdam expositio psalmi L. - BSB Clm 14827,10.1346
"<span>Quintilianus, Marcus Fabius -- (GND: <a href='http://d-nb.info/gnd/118597396/'>118597396</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037250740'>https://opacplus.bsb-muenchen.de/title/BV037250740</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00060114-6'>urn:nbn:de:bvb:12-bsb00060114-6</a>,140 Bl. - Pergament,38.12901246744362,BSB-Hss Clm 23473,"Quintilianus, Marcus Fabius: M. Fabii Quintiliani libri de institutione oratoria - BSB Clm 23473",Latin,"München, Bayerische Staatsbibliothek -- Clm 23473#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00060114_00003/full/280,/0/default.jpg",M. Fabii Quintiliani libri de institutione oratoria - BSB Clm 23473,26.094266666666673
"<span>Bernardus, Bottonius -- (GND: <a href='http://d-nb.info/gnd/100937918/'>100937918</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037460543'>https://opacplus.bsb-muenchen.de/title/BV037460543</a>,,"[S.l.] Frankreich (?), 1. Hälfte 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00105801-1'>urn:nbn:de:bvb:12-bsb00105801-1</a>,221 Bl. - Pergament,42.43564244788595,BSB-Hss Clm 28163,"Bernardus, Bottonius: Liber Extra cum glossa ordinaria Bernhardi de Botone Parmensis - BSB Clm 28163",Latin,"München, Bayerische Staatsbibliothek -- Clm 28163",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00105801_00003/full/280,/0/default.jpg",Liber Extra cum glossa ordinaria Bernhardi de Botone Parmensis - BSB Clm 28163,26.526066666666676
,<a href='https://opacplus.bsb-muenchen.de/title/BV037449654'>https://opacplus.bsb-muenchen.de/title/BV037449654</a>,,"[S.l.], 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00071464-7'>urn:nbn:de:bvb:12-bsb00071464-7</a>,78 Bl. - Pergament,29.433980664438863,BSB-Hss Clm 3912,Ordo divinorum officiorum per annum - BSB Clm 3912,Latin,"München, Bayerische Staatsbibliothek -- Clm 3912",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00071464_00003/full/280,/0/default.jpg",Ordo divinorum officiorum per annum - BSB Clm 3912,20.326349999999994
